timestamp,event_id,building_id,access_point,person_id,person_type,access_type,authentication_method,entry_exit,access_status,visitor_id,location,risk_level
2026-03-21 07:45,EVT-01092,B3,Emergency Exit #B3-F1,ADM-26,Administrator,Emergency Exit,RFID,Entry,Authorized,N/A,Building B3 (Floor 1 - Emergency Exit),Low
2026-03-21 08:05,EVT-01093,B3,Emergency Exit #B3-F5,ADM-33,Administrator,Emergency Exit,Visitor Pass,Entry,Authorized,N/A,Building B3 (Floor 5 - Emergency Exit),Low
2026-03-21 08:50,EVT-01094,B3,Emergency Exit #B3-F4,CON-329,Contractor,Emergency Exit,PIN,Entry,Authorized,N/A,Building B3 (Floor 4 - Emergency Exit),Low
2026-03-21 09:35,EVT-01095,B2,Emergency Exit #B2-F1,ADM-41,Administrator,Emergency Exit,Access Card,Exit,Authorized,N/A,Building B2 (Floor 1 - Emergency Exit),Low
2026-03-21 09:55,EVT-01096,B2,Office #B2-F3,EMP-644,Employee,Office,PIN,Exit,Authorized,N/A,Building B2 (Floor 3 - Office),Low
2026-03-21 10:25,EVT-01097,B1,Emergency Exit #B1-F5,UNK-999,Unknown,Emergency Exit,Access Card,Entry,Authorized,N/A,Building B1 (Floor 5 - Emergency Exit),Low
2026-03-21 10:35,EVT-01098,B2,Restricted Area #B2-F4,UNK-999,Unknown,Restricted Area,PIN,Exit,Denied,N/A,Building B2 (Floor 4 - Office),Critical
2026-03-21 10:45,EVT-01099,B2,Main Entrance #B2-F3,ADM-38,Administrator,Main Entrance,RFID,Entry,Authorized,N/A,Building B2 (Floor 3 - Main Entrance),Low
2026-03-21 11:15,EVT-01100,B1,Server Room #B1-F1,CON-464,Contractor,Server Room,RFID,Entry,Authorized,N/A,Building B1 (Floor 1 - Server Room),Low
2026-03-21 11:35,EVT-01101,B1,Laboratory #B1-F1,CON-463,Contractor,Laboratory,Access Card,Entry,Authorized,N/A,Building B1 (Floor 1 - Laboratory),Low
2026-03-21 11:45,EVT-01102,B3,Office #B3-F4,CON-440,Contractor,Office,Access Card,Exit,Authorized,N/A,Building B3 (Floor 4 - Office),Low
2026-03-21 11:55,EVT-01103,B2,Office #B2-F1,CON-406,Contractor,Office,Access Card,Entry,Authorized,N/A,Building B2 (Floor 1 - Office),Low
2026-03-21 12:25,EVT-01104,B3,Main Entrance #B3-F3,CON-353,Contractor,Main Entrance,PIN,Exit,Authorized,N/A,Building B3 (Floor 3 - Main Entrance),Low
2026-03-21 13:10,EVT-01105,B3,Office #B3-F5,CON-429,Contractor,Office,PIN,Exit,Authorized,N/A,Building B3 (Floor 5 - Office),Low
2026-03-21 13:55,EVT-01106,B3,Parking #B3-F1,ADM-96,Administrator,Parking,Access Card,Entry,Authorized,N/A,Building B3 (Floor 1 - Parking),Low
2026-03-21 14:40,EVT-01107,B3,Parking #B3-F5,EMP-794,Employee,Parking,PIN,Entry,Authorized,N/A,Building B3 (Floor 5 - Parking),Low
2026-03-21 15:00,EVT-01108,B2,Server Room #B2-F5,CON-444,Contractor,Server Room,Visitor Pass,Exit,Suspicious,N/A,Building B2 (Floor 5 - Server Room),High
2026-03-21 15:10,EVT-01109,B3,Parking #B3-F3,ADM-57,Administrator,Parking,Biometric,Entry,Suspicious,N/A,Building B3 (Floor 3 - Parking),High
2026-03-21 15:30,EVT-01110,B1,Main Entrance #B1-F1,EMP-111,Employee,Main Entrance,Access Card,Entry,Authorized,N/A,Building B1 (Floor 1 - Main Entrance),Low
2026-03-21 16:15,EVT-01111,B3,Restricted Area #B3-F4,ADM-58,Administrator,Restricted Area,Access Card,Exit,Authorized,N/A,Building B3 (Floor 4 - Restricted Area),Low
2026-03-21 16:45,EVT-01112,B2,Parking #B2-F1,UNK-999,Unknown,Parking,Biometric,Exit,Authorized,N/A,Building B2 (Floor 1 - Parking),Low
2026-03-21 17:15,EVT-01113,B2,Parking #B2-F1,UNK-999,Unknown,Parking,RFID,Exit,Authorized,N/A,Building B2 (Floor 1 - Parking),Low
2026-03-21 17:35,EVT-01114,B3,Emergency Exit #B3-F2,EMP-595,Employee,Emergency Exit,Biometric,Entry,Authorized,N/A,Building B3 (Floor 2 - Emergency Exit),Low
2026-03-21 18:05,EVT-01115,B1,Parking #B1-F4,VIS-797,Visitor,Parking,Biometric,Exit,Authorized,VIS-797,Building B1 (Floor 4 - Parking),Low
2026-03-21 18:25,EVT-01116,B3,Server Room #B3-F3,EMP-919,Employee,Server Room,RFID,Entry,Authorized,N/A,Building B3 (Floor 3 - Server Room),Low
2026-03-21 18:45,EVT-01117,B2,Office #B2-F1,VIS-899,Visitor,Office,PIN,Entry,Authorized,VIS-899,Building B2 (Floor 1 - Office),Low
2026-03-21 19:05,EVT-01118,B2,Main Entrance #B2-F5,ADM-37,Administrator,Main Entrance,RFID,Entry,Authorized,N/A,Building B2 (Floor 5 - Main Entrance),Low
2026-03-21 19:50,EVT-01119,B3,Emergency Exit #B3-F5,VIS-734,Visitor,Emergency Exit,PIN,Exit,Authorized,VIS-734,Building B3 (Floor 5 - Emergency Exit),Low
2026-03-21 20:10,EVT-01120,B3,Parking #B3-F3,VIS-893,Visitor,Parking,Visitor Pass,Exit,Authorized,VIS-893,Building B3 (Floor 3 - Parking),Low
2026-03-21 20:40,EVT-01121,B1,Main Entrance #B1-F4,UNK-999,Unknown,Main Entrance,Visitor Pass,Entry,Authorized,N/A,Building B1 (Floor 4 - Main Entrance),Low
2026-03-21 20:50,EVT-01122,B1,Parking #B1-F1,VIS-706,Visitor,Parking,RFID,Exit,Authorized,VIS-706,Building B1 (Floor 1 - Parking),Low
2026-03-21 21:10,EVT-01123,B2,Parking #B2-F3,ADM-55,Administrator,Parking,RFID,Exit,Suspicious,N/A,Building B2 (Floor 3 - Parking),High
2026-03-21 21:55,EVT-01124,B2,Server Room #B2-F4,CON-370,Contractor,Server Room,PIN,Exit,Authorized,N/A,Building B2 (Floor 4 - Server Room),Low
2026-03-21 22:25,EVT-01125,B2,Restricted Area #B2-F5,EMP-231,Employee,Restricted Area,Visitor Pass,Exit,Authorized,N/A,Building B2 (Floor 5 - Restricted Area),Low
2026-03-21 23:10,EVT-01126,B2,Parking #B2-F1,CON-483,Contractor,Parking,RFID,Exit,Authorized,N/A,Building B2 (Floor 1 - Parking),Low
2026-03-21 23:40,EVT-01127,B2,Emergency Exit #B2-F5,ADM-28,Administrator,Emergency Exit,PIN,Exit,Authorized,N/A,Building B2 (Floor 5 - Emergency Exit),Low
2026-03-21 23:50,EVT-01128,B1,Laboratory #B1-F5,ADM-53,Administrator,Laboratory,Access Card,Exit,Authorized,N/A,Building B1 (Floor 5 - Laboratory),Low
2026-03-22 00:35,EVT-01129,B1,Office #B1-F1,ADM-64,Administrator,Office,RFID,Exit,Suspicious,N/A,Building B1 (Floor 1 - Office),High
2026-03-22 00:55,EVT-01130,B1,Restricted Area #B1-F4,EMP-713,Employee,Restricted Area,PIN,Entry,Authorized,N/A,Building B1 (Floor 4 - Restricted Area),Low
2026-03-22 01:15,EVT-01131,B2,Server Room #B2-F1,UNK-999,Unknown,Server Room,RFID,Exit,Denied,N/A,Building B2 (Floor 1 - Server Room),High
2026-03-22 01:25,EVT-01132,B3,Parking #B3-F1,UNK-999,Unknown,Parking,RFID,Exit,Authorized,N/A,Building B3 (Floor 1 - Parking),Low
2026-03-22 01:35,EVT-01133,B3,Emergency Exit #B3-F4,CON-481,Contractor,Emergency Exit,PIN,Entry,Denied,N/A,Building B3 (Floor 4 - Emergency Exit),Medium
2026-03-22 01:55,EVT-01134,B3,Emergency Exit #B3-F4,ADM-33,Administrator,Emergency Exit,Biometric,Exit,Suspicious,N/A,Building B3 (Floor 4 - Emergency Exit),High
2026-03-22 02:15,EVT-01135,B1,Main Entrance #B1-F5,UNK-999,Unknown,Main Entrance,Biometric,Exit,Authorized,N/A,Building B1 (Floor 5 - Main Entrance),Low
2026-03-22 02:45,EVT-01136,B2,Parking #B2-F2,EMP-470,Employee,Parking,RFID,Exit,Authorized,N/A,Building B2 (Floor 2 - Parking),Low
2026-03-22 02:55,EVT-01137,B1,Parking #B1-F2,ADM-79,Administrator,Parking,PIN,Entry,Suspicious,N/A,Building B1 (Floor 2 - Parking),High
2026-03-22 03:40,EVT-01138,B2,Parking #B2-F1,EMP-465,Employee,Parking,PIN,Entry,Authorized,N/A,Building B2 (Floor 1 - Parking),Low
2026-03-22 03:50,EVT-01139,B3,Server Room #B3-F1,UNK-999,Unknown,Server Room,PIN,Entry,Authorized,N/A,Building B3 (Floor 1 - Server Room),Low
2026-03-22 04:35,EVT-01140,B3,Main Entrance #B3-F1,CON-466,Contractor,Main Entrance,Access Card,Exit,Denied,N/A,Building B3 (Floor 1 - Main Entrance),Medium
2026-03-22 04:55,EVT-01141,B3,Restricted Area #B3-F5,EMP-849,Employee,Restricted Area,Access Card,Exit,Authorized,N/A,Building B3 (Floor 5 - Restricted Area),Low
2026-03-22 05:25,EVT-01142,B2,Office #B2-F2,CON-369,Contractor,Office,Access Card,Exit,Authorized,N/A,Building B2 (Floor 2 - Office),Low
2026-03-22 06:10,EVT-01143,B3,Server Room #B3-F1,UNK-999,Unknown,Server Room,RFID,Exit,Authorized,N/A,Building B3 (Floor 1 - Server Room),Low
2026-03-22 06:20,EVT-01144,B1,Laboratory #B1-F2,VIS-547,Visitor,Laboratory,PIN,Entry,Authorized,VIS-547,Building B1 (Floor 2 - Laboratory),Low
2026-03-22 07:05,EVT-01145,B2,Restricted Area #B2-F1,CON-408,Contractor,Restricted Area,RFID,Exit,Authorized,N/A,Building B2 (Floor 1 - Restricted Area),Low
2026-03-22 07:25,EVT-01146,B2,Parking #B2-F2,VIS-619,Visitor,Parking,Visitor Pass,Exit,Authorized,VIS-619,Building B2 (Floor 2 - Parking),Low
2026-03-22 08:10,EVT-01147,B1,Server Room #B1-F2,CON-341,Contractor,Server Room,Access Card,Exit,Authorized,N/A,Building B1 (Floor 2 - Server Room),Low
2026-03-22 08:40,EVT-01148,B1,Main Entrance #B1-F3,ADM-46,Administrator,Main Entrance,Visitor Pass,Exit,Authorized,N/A,Building B1 (Floor 3 - Main Entrance),Low
2026-03-22 09:00,EVT-01149,B2,Emergency Exit #B2-F3,UNK-999,Unknown,Emergency Exit,RFID,Exit,Authorized,N/A,Building B2 (Floor 3 - Emergency Exit),Low
2026-03-22 09:30,EVT-01150,B2,Laboratory #B2-F2,CON-409,Contractor,Laboratory,Visitor Pass,Exit,Authorized,N/A,Building B2 (Floor 2 - Laboratory),Low
